timestamp,low,high,open,close,volume
2026-03-04 08:00:00+00:00,69142.76,71172.0,69496.32,71016.02,946.0774205
2026-03-04 09:00:00+00:00,70716.84,71909.77,71018.84,71523.96,1224.96261783
2026-03-04 10:00:00+00:00,71197.01,71928.3,71525.28,71350.2,683.07397865
2026-03-04 11:00:00+00:00,70929.01,71505.27,71350.21,71113.99,359.93448572
2026-03-04 12:00:00+00:00,70592.0,71366.93,71113.99,71350.01,712.46843362
2026-03-04 13:00:00+00:00,71216.95,71646.55,71350.01,71487.91,717.0090617
2026-03-04 14:00:00+00:00,71308.67,72663.01,71487.9,71652.58,2042.56918844
2026-03-04 15:00:00+00:00,71615.5,73533.0,71652.61,73428.0,1995.11919798
2026-03-04 16:00:00+00:00,72568.78,73566.14,73426.55,73349.61,1550.74316072
2026-03-04 17:00:00+00:00,72991.19,73800.0,73349.61,73256.95,1681.84092845
2026-03-04 18:00:00+00:00,72941.42,73750.0,73256.95,73734.91,1203.43877605
2026-03-04 19:00:00+00:00,73565.64,74100.0,73734.01,73673.05,1300.64530492
2026-03-04 20:00:00+00:00,73050.0,73778.02,73673.05,73077.92,1338.81547013
2026-03-04 21:00:00+00:00,72905.8,73385.95,73070.0,73348.33,929.69447952
2026-03-04 22:00:00+00:00,72639.0,73567.78,73348.32,72721.88,439.1925622
2026-03-04 23:00:00+00:00,72332.45,72899.4,72721.88,72683.26,644.14169631
2026-03-05 00:00:00+00:00,72574.99,73032.6,72683.26,72782.96,350.18231
2026-03-05 01:00:00+00:00,72423.09,73316.73,72782.96,72561.21,322.84253407
2026-03-05 02:00:00+00:00,72349.22,72913.11,72561.21,72518.01,295.08112477
2026-03-05 03:00:00+00:00,72355.0,72770.28,72521.97,72516.02,291.88643552
2026-03-05 04:00:00+00:00,72464.04,73099.99,72514.09,72835.98,266.80422986
2026-03-05 05:00:00+00:00,72261.78,72936.0,72837.53,72437.25,239.52341313
2026-03-05 06:00:00+00:00,72045.21,72694.65,72437.26,72563.48,293.71257457
2026-03-05 07:00:00+00:00,71786.77,72683.11,72563.47,72069.81,363.23596003
2026-03-05 08:00:00+00:00,71755.2,72391.54,72072.87,72350.59,208.7324744
2026-03-05 09:00:00+00:00,72305.38,72905.51,72350.59,72618.65,389.32631888
2026-03-05 10:00:00+00:00,72537.42,73588.24,72620.09,73417.14,497.10265603
2026-03-05 11:00:00+00:00,72796.35,73484.84,73417.13,72930.5,261.07052292
2026-03-05 12:00:00+00:00,72674.59,73087.98,72930.5,72903.14,289.09275702
2026-03-05 13:00:00+00:00,72208.62,72961.68,72903.14,72502.07,502.74183983
2026-03-05 14:00:00+00:00,71972.51,72860.35,72492.0,72638.0,885.26202693
2026-03-05 15:00:00+00:00,71168.9,72796.56,72639.41,71670.39,1039.8293364
2026-03-05 16:00:00+00:00,70803.33,71676.2,71673.29,71321.88,969.71409319
2026-03-05 17:00:00+00:00,70639.01,71586.0,71321.89,70702.39,728.34915809
2026-03-05 18:00:00+00:00,70646.97,71090.7,70702.38,70996.0,655.12249776
2026-03-05 19:00:00+00:00,70855.6,71437.59,70996.0,70910.88,599.41661989
2026-03-05 20:00:00+00:00,70836.0,71385.21,70908.06,71233.32,541.15335384
2026-03-05 21:00:00+00:00,71022.26,71575.75,71232.0,71141.64,407.1478477
2026-03-05 22:00:00+00:00,71071.32,71359.02,71141.64,71213.53,203.37885561
2026-03-05 23:00:00+00:00,70782.85,71306.02,71213.53,70887.6,291.00932019
2026-03-06 00:00:00+00:00,70776.01,71059.29,70887.61,70987.42,247.93001596
2026-03-06 01:00:00+00:00,70357.49,71311.71,70987.42,71258.0,483.48636687
2026-03-06 02:00:00+00:00,71038.92,71428.4,71258.0,71248.45,255.83467488
2026-03-06 03:00:00+00:00,70989.75,71305.63,71248.44,71082.01,154.265002
2026-03-06 04:00:00+00:00,70284.63,71120.4,71082.78,70614.06,368.34439292
2026-03-06 05:00:00+00:00,70130.52,70660.62,70614.06,70431.19,358.09177786
2026-03-06 06:00:00+00:00,70257.34,70846.86,70431.2,70597.02,152.31419968
2026-03-06 07:00:00+00:00,70470.33,71190.85,70599.47,71069.75,297.95737956
2026-03-06 08:00:00+00:00,70738.56,71078.89,71069.75,70794.76,194.177821
2026-03-06 09:00:00+00:00,70292.16,70822.08,70794.76,70562.89,174.32768351
2026-03-06 10:00:00+00:00,70460.69,70802.08,70564.31,70531.24,151.18702972
2026-03-06 11:00:00+00:00,70185.25,70643.51,70531.24,70211.49,213.79459138
2026-03-06 12:00:00+00:00,69655.89,70238.13,70213.97,69935.93,505.52264081
2026-03-06 13:00:00+00:00,69214.02,70336.71,69925.96,69226.86,678.5005018
2026-03-06 14:00:00+00:00,68164.23,69280.0,69226.86,68397.59,1761.00629303
2026-03-06 15:00:00+00:00,68298.9,69115.47,68399.87,68499.99,1212.99686983
2026-03-06 16:00:00+00:00,68210.02,68803.42,68498.35,68443.78,612.71790098
2026-03-06 17:00:00+00:00,67725.14,68650.89,68443.77,67948.83,823.29833413
2026-03-06 18:00:00+00:00,67940.79,68477.31,67946.46,68164.94,521.59645972
2026-03-06 19:00:00+00:00,67990.9,68472.05,68164.94,68114.5,484.01642875
2026-03-06 20:00:00+00:00,67752.71,68280.05,68114.51,68102.86,622.37523835
2026-03-06 21:00:00+00:00,67919.75,68332.66,68099.45,68284.83,431.25254386
2026-03-06 22:00:00+00:00,68224.22,68444.53,68284.83,68317.08,175.28870184
2026-03-06 23:00:00+00:00,68093.33,68369.16,68319.51,68108.24,164.93154731
2026-03-07 00:00:00+00:00,68100.01,68383.71,68108.23,68277.44,123.85998582
2026-03-07 01:00:00+00:00,68172.24,68361.79,68277.44,68251.14,122.78137257
2026-03-07 02:00:00+00:00,68050.0,68366.24,68251.14,68340.0,168.25277798
2026-03-07 03:00:00+00:00,68090.65,68544.79,68340.0,68090.87,208.89475581
2026-03-07 04:00:00+00:00,67803.01,68148.18,68090.88,68054.01,127.74268266
2026-03-07 05:00:00+00:00,67903.26,68143.86,68054.01,68013.83,137.2385141
2026-03-07 06:00:00+00:00,67565.51,68022.4,68013.83,67684.0,152.69899157
2026-03-07 07:00:00+00:00,67417.5,67861.49,67684.0,67840.82,179.55786252
2026-03-07 08:00:00+00:00,67714.62,68035.46,67840.82,67798.4,100.16319249
2026-03-07 09:00:00+00:00,67733.03,68072.29,67798.4,67996.86,55.27912074
2026-03-07 10:00:00+00:00,67872.0,68103.85,67996.86,67887.16,75.69358333
2026-03-07 11:00:00+00:00,67840.0,68240.61,67887.15,68010.31,113.09659648
2026-03-07 12:00:00+00:00,67893.46,68088.07,68010.31,67990.0,92.54338783
2026-03-07 13:00:00+00:00,67856.64,68082.81,67990.0,67922.4,114.86897483
2026-03-07 14:00:00+00:00,67602.69,68082.81,67922.4,68015.89,155.76986675
2026-03-07 15:00:00+00:00,67777.73,68035.47,68017.05,67874.75,111.08853949
2026-03-07 16:00:00+00:00,67698.84,67900.0,67874.75,67788.26,100.16292705
2026-03-07 17:00:00+00:00,67764.59,67939.73,67788.25,67783.84,70.1246998
2026-03-07 18:00:00+00:00,67476.07,67787.37,67777.73,67567.33,175.47800443
2026-03-07 19:00:00+00:00,66921.33,67572.59,67567.32,67080.78,316.18537467
2026-03-07 20:00:00+00:00,67067.63,67433.19,67080.79,67396.68,149.96032478
2026-03-07 21:00:00+00:00,67278.04,67481.56,67396.68,67451.74,164.59767693
2026-03-07 22:00:00+00:00,67088.06,67472.65,67451.74,67262.01,138.5046994
2026-03-07 23:00:00+00:00,67185.98,67404.27,67262.01,67259.62,90.50716705
2026-03-08 00:00:00+00:00,67169.46,67485.99,67259.62,67189.25,102.42899225
2026-03-08 01:00:00+00:00,67080.68,67350.0,67189.25,67292.02,115.59974078
2026-03-08 02:00:00+00:00,66818.7,67424.0,67292.01,66921.35,221.7178335
2026-03-08 03:00:00+00:00,66844.09,67082.11,66922.69,67001.16,149.26896039
2026-03-08 04:00:00+00:00,66541.97,67089.85,66997.82,66631.06,193.7348532
2026-03-08 05:00:00+00:00,66613.27,67243.84,66631.06,67145.98,133.72903146
2026-03-08 06:00:00+00:00,67029.04,67234.0,67145.98,67162.04,75.75182135
2026-03-08 07:00:00+00:00,67149.17,67454.99,67162.05,67314.86,108.19024829
2026-03-08 08:00:00+00:00,67157.06,67568.28,67314.85,67527.89,113.61529793
2026-03-08 09:00:00+00:00,67466.0,67891.53,67527.89,67689.99,115.23603401
2026-03-08 10:00:00+00:00,67684.41,68201.16,67689.99,67896.09,141.02517417
2026-03-08 11:00:00+00:00,67405.01,67896.08,67896.08,67514.12,109.15087272
2026-03-08 12:00:00+00:00,66891.17,67645.34,67514.12,67315.43,164.22162162
2026-03-08 13:00:00+00:00,66813.23,67427.94,67315.43,67231.98,213.37206138
2026-03-08 14:00:00+00:00,67049.22,67424.67,67231.98,67334.52,144.97909582
2026-03-08 15:00:00+00:00,67067.56,67367.44,67334.51,67201.03,147.69772768
2026-03-08 16:00:00+00:00,66800.0,67259.62,67201.02,66867.19,196.29264543
2026-03-08 17:00:00+00:00,66781.93,67175.45,66867.19,67057.0,158.24682976
2026-03-08 18:00:00+00:00,66731.02,67075.01,67056.02,66805.84,170.83962205
2026-03-08 19:00:00+00:00,66777.0,67463.44,66805.83,67333.26,250.53084812
2026-03-08 20:00:00+00:00,67019.58,67535.6,67333.25,67218.0,250.66924476
2026-03-08 21:00:00+00:00,66669.81,67259.62,67220.17,67007.13,185.30950618
2026-03-08 22:00:00+00:00,65618.51,67020.44,67009.77,66239.95,1636.65807892
2026-03-08 23:00:00+00:00,65920.76,66576.02,66239.94,65970.56,406.91312371
2026-03-09 00:00:00+00:00,65820.93,66759.91,65970.56,66354.36,485.00527582
2026-03-09 01:00:00+00:00,66100.02,66695.29,66354.35,66194.01,435.20037582
2026-03-09 02:00:00+00:00,65941.83,66720.64,66194.01,66533.43,390.55138812
2026-03-09 03:00:00+00:00,66507.45,67668.72,66533.44,67201.76,492.28023552
2026-03-09 04:00:00+00:00,67102.1,67603.0,67200.76,67150.63,470.84875582
2026-03-09 05:00:00+00:00,67112.35,68055.63,67150.63,67901.55,373.62996771
2026-03-09 06:00:00+00:00,67228.02,67927.63,67901.55,67255.0,177.93203706
2026-03-09 07:00:00+00:00,66871.39,67556.0,67255.81,67533.14,243.32846519
2026-03-09 08:00:00+00:00,67377.98,67920.57,67535.77,67806.0,226.3460183
2026-03-09 09:00:00+00:00,67555.34,68457.47,67806.0,67974.97,350.5276324
2026-03-09 10:00:00+00:00,67540.6,68077.96,67974.98,67592.67,265.02408113
2026-03-09 11:00:00+00:00,67326.48,67847.02,67592.67,67755.33,162.69185096
2026-03-09 12:00:00+00:00,67741.44,68351.33,67755.33,68150.04,370.10538442
2026-03-09 13:00:00+00:00,68125.21,69324.94,68150.05,68988.3,1370.17135486
2026-03-09 14:00:00+00:00,68702.95,69500.0,68983.2,69172.01,1696.48071323
